file,exception
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Type for '""
    + g_sym.name
    + ""' should be '""
    + object_type
    + ""' but was found to be '""
    + g_sym.type
    + ""'"",
    ""line"",
    str(obj.line),
    ""file"",
    obj.file,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Register index for '"" + g_sym.name + ""' out of bounds. Index is"",
    str(ndx),
    ""bound is 0 <= index <"",
    str(bound),
    ""at line"",
    str(obj.line),
    ""file"",
    obj.file,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""internal error, id_tuple_list"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""internal error, verify_distinct"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""duplicate identifiers at line %d file %s"" % (line_number, filename))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Missing ';' at end of statement; "" + ""received"", str(program[2].value)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    f""Invalid version: '{provided_version}'. This module supports OpenQASM 2.0 only.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Expected an ID, received '"" + str(program[1].value) + ""'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Expecting an integer index; received"", str(program[3].value))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Missing ']' in indexed ID; received"", str(program[4].value))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Missing ';' in qreg or creg declaration.""
    "" Instead received '"" + program[2].value + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""QREG names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""QREG size must be positive"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Expecting indexed id (ID[int]) in QREG"" + "" declaration; received"", program[2].value
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""CREG names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""CREG size must be positive"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Expecting indexed id (ID[int]) in CREG"" + "" declaration; received"", program[2].value
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""GATE names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""GATE names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""GATE names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Missing '}' in gate definition; received'"" + str(program[2].value) + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Invalid U inside gate definition. "" + ""Missing bit id or ';'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Missing ')' in U invocation in gate definition."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Invalid CX inside gate definition. ""
    + ""Expected an ID or ',', received '""
    + str(program[2].value)
    + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Invalid CX inside gate definition. ""
    + ""Expected an ID or ';', received '""
    + str(program[4].value)
    + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Invalid gate invocation inside gate definition."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Invalid bit list inside gate definition or"" + "" missing ';'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Unmatched () for gate invocation inside gate"" + "" invocation."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Invalid barrier inside gate definition."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""OPAQUE names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""OPAQUE names cannot be reserved words. "" + ""Received '"" + program[2].name + ""'""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Poorly formed OPAQUE statement."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Illegal measure statement."" + str(program[3].value))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Ill-formed IF statement. Perhaps a"" + "" missing '('?"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Ill-formed IF statement.  Expected '==', "" + ""received '"" + str(program[4].value)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(
    ""Ill-formed IF statement.  Expected a number, ""
    + ""received '""
    + str(program[5].value)
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Ill-formed IF statement, unmatched '('"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Nested IF statements not allowed"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""barrier not permitted in IF statement"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Illegal external function call: "", str(program[1].name))"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Error at end of file. "" + ""Perhaps there is a missing ';'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Illegal debug value '"" + str(val) + ""' must be True or False."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/qasmparser.py,"QasmError(""Uncaught exception in parser; "" + ""see previous messages for details."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/pygments/lexer.py,"MissingOptionalLibraryError(
    ""pygments>2.4"", ""qiskit.qasm.pygments"", ""pip install pygments""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/id.py,"NodeException(
    ""Expected local parameter name: "",
    ""name=%s, "" % self.name,
    ""line=%s, "" % self.line,
    ""file=%s"" % self.file,
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/id.py,"NodeException(
    ""Expected local parameter name: "",
    f""name={self.name}, line={self.line}, file={self.file}"",
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/id.py,"NodeException(
    ""Expected local parameter name: "",
    f""name={self.name}, line={self.line}, file={self.file}"",
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/external.py,"MissingOptionalLibraryError(
    ""pylatexenc"", ""latex-from-qasm exporter"", ""pip install pylatexenc""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/external.py,"NodeException(""internal error: undefined external"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/external.py,"NodeException(""internal error: undefined external"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/real.py,"MissingOptionalLibraryError(
    ""pylatexenc"", ""latex-from-qasm exporter"", ""pip install pylatexenc""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/binaryoperator.py,"NodeException(f""internal error: undefined operator '{self.value}'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/unaryoperator.py,"NodeException(f""internal error: undefined prefix '{self.value}'"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/prefix.py,"MissingOptionalLibraryError(
    ""pylatexenc"", ""latex-from-qasm exporter"", ""pip install pylatexenc""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/qasm/node/binaryop.py,"MissingOptionalLibraryError(
    ""pylatexenc"", ""latex-from-qasm exporter"", ""pip install pylatexenc""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/observables_evaluator.py,"AlgorithmError(""The primitive job failed!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/aux_ops_evaluator.py,"ValueError(
    ""A parametrized representation of a quantum_state was provided. It is not ""
    ""allowed - it cannot have free parameters.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/algorithm_result.py,"TypeError(""Argument result expected."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/compute_uncompute.py,"ValueError(
    f""The sampler should be an instance of BaseSampler, "" f""but got {type(sampler)}""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/compute_uncompute.py,"ValueError(
    ""At least one pair of circuits must be defined to calculate the state overlap.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/compute_uncompute.py,"AlgorithmError(""Sampler job failed!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,"ValueError(
    f""`values` cannot be `None` because circuit <{circuit.name}> has ""
    f""{circuit.num_parameters} free parameters.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,"TypeError(
    f""Expected a sequence of numerical parameter values, ""
    f""but got input type {type(values)} instead.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,"ValueError(
    f""The number of qubits for the first circuit ({circuit_1.num_qubits}) ""
    f""and second circuit ({circuit_2.num_qubits}) are not the same.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,"ValueError(
    f""The length of the first circuit list({len(circuits_1)}) ""
    f""and second circuit list ({len(circuits_2)}) is not the same.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/state_fidelities/base_state_fidelity.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/amplitude_estimator.py,NotImplementedError
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"ValueError(""The evaluation schedule cannot be < 0."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"ValueError(""The elements of the evaluation schedule cannot be < 0."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"NotImplementedError(f""CI `{kind}` is not implemented."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"ValueError(""A quantum instance or sampler must be provided."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"AlgorithmError(
    ""The state_preparation property of the estimation problem must be set.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"AlgorithmError(""The job was not completed successfully. "")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/mlae.py,"AssertionError(""Call run() first!"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"ValueError(""The number of evaluation qubits must at least be 1."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"ValueError(
    ""The state_preparation property of the estimation problem must be set.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"ValueError(""A quantum instance or sampler must be provided."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"ValueError(""The objective_qubits property of the estimation problem must be set."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"AlgorithmError(""The job was not completed successfully. "")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/ae.py,"NotImplementedError(f""CI `{kind}` is not implemented."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"ValueError(f""The target epsilon must be in (0, 0.5], but is {epsilon_target}."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"ValueError(f""The confidence level alpha must be in (0, 1), but is {alpha}"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"ValueError(
    f""The confidence interval method must be chernoff or beta, but is {confint_method}.""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"AlgorithmError(""min_ratio must be larger than 1 to ensure convergence"")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"ValueError(""A quantum instance or sampler must be provided."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"AlgorithmError(""The job was not completed successfully. "")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/iae.py,"AlgorithmError(
    ""The job was not completed successfully. ""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/fae.py,"ValueError(""A quantum instance or sampler must be provided."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/fae.py,"AlgorithmError(""The job was not completed successfully. "")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/amplitude_estimators/fae.py,"ValueError(""A quantum instance or sampler must be provided."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/utils/validate_bounds.py,"ValueError(
    f""The number of bounds ({len(bounds)}) does not match the number of ""
    f""parameters in the circuit ({circuit.num_parameters}).""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/utils/validate_initial_point.py,"ValueError(
    f""The dimension of the initial point ({len(point)}) does not match the ""
    f""number of parameters in the circuit ({expected_size}).""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/gradients/param_shift_sampler_gradient.py,"AlgorithmError(""Estimator job failed."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/gradients/lin_comb_sampler_gradient.py,"AlgorithmError(""Sampler job failed."")"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/gradients/base_estimator_gradient.py,NotImplementedError()
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/gradients/base_estimator_gradient.py,"ValueError(
    f""The number of circuits ({len(circuits)}) does not match ""
    f""the number of parameter value sets ({len(parameter_values)}).""
)"
data/qiskit-terra-version-0.24.1-commit-e0c061d/qiskit/algorithms/gradients/base_estimator_gradient.py,"ValueError(f""The {i}-th circuit is not parameterised."")"
